gender,height,weight,item,content,size,brightness,color,thickness
남성, 168cm,62kg,에센셜 쿨 코튼 2-PACK 티셔츠,기장이 조금 길긴한데 가성비좋고 자주 입게 됩니다,보통이에요,보통이에요,보통이에요,보통이에요
남성, 170cm,75kg,에센셜 쿨 코튼 2-PACK 티셔츠,오버핏으로 입는거 좋아해서 넉넉한 사이즈로 샀어요보통 105사이즈인데 L사이즈로 했더니 기장이랑 팔이 좀 길어보이는데 아이는 만족해합니다,커요,밝아요,선명해요,얇아요
남성, 168cm,62kg,에센셜 쿨 코튼 2-PACK 티셔츠,통풍도 잘되고 옷도 예뻐요!앞으로도 애용할거 같은 브랜드,커요,보통이에요,선명해요,얇아요
여성, 161cm,60kg,에센셜 쿨 코튼 2-PACK 티셔츠,좋아요 그냥 입으면 핏도 이뿌고 반바지랑 입으면 그냥 후질근하게 입어도 되고 좋아요 근데 흰색은 진짜 와.. 걍 사세요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 173cm,68kg,에센셜 쿨 코튼 2-PACK 티셔츠,아주 깔끔한 기본티이고 두깨는 보통 혹은 얇은편. 어론마스터 티셔츠 입어보신분 있으시면 그거보단 얇아요,커요,보통이에요,선명해요,보통이에요
남성, 179cm,60kg,에센셜 쿨 코튼 2-PACK 티셔츠,옷이 예쁘고 편하다 흰샏이랑 검정색 둘다있어서 좋은거같다,보통이에요,보통이에요,보통이에요,보통이에요
여성, 155cm,50kg,에센셜 쿨 코튼 2-PACK 티셔츠,재질이 좋네요. 시원한 느낌이에요. 보풀도 일어나지 않을 것 같아서 만족스럽네요. 기본 티로 잘 입고 있습니다. 고민하다가 작은 사이즈로 했는데 딱 맞네요. ,보통이에요,보통이에요,보통이에요,보통이에요
남성, 176cm,70kg,에센셜 쿨 코튼 2-PACK 티셔츠,쿨론이라 여름에 입기 시원하고 적당한 오버핏느낌으로 예쁘네요,커요,보통이에요,보통이에요,보통이에요
남성, 176cm,91kg,에센셜 쿨 코튼 2-PACK 티셔츠,작을가봐걱정했는데오퍼핏이라 넉넉합니다원단도 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
여성, 170cm,68kg,에센셜 쿨 코튼 2-PACK 티셔츠,쿨코튼 소재라 다른 면 티셔츠보다 가볍고 좋아요 !! 다음 여름에 또 구입 예정이에욜 ㅎ,커요,보통이에요,선명해요,얇아요
남성, 165cm,46kg,에센셜 쿨 코튼 2-PACK 티셔츠,한여름에도 입기 시원하고 비침도 거의 없어서 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
여성, 160cm,47kg,에센셜 쿨 코튼 2-PACK 티셔츠,상품과 배송 모두 만족합니다.사이즈도 잘 맞고 좋아요,보통이에요,밝아요,선명해요,보통이에요
남성, 178cm,84kg,에센셜 쿨 코튼 2-PACK 티셔츠,상품이 핏도 좋고 나름 입기 편해서 매우 만족합니다.,보통이에요,보통이에요,보통이에요,보통이에요
남성, 170cm,74kg,에센셜 쿨 코튼 2-PACK 티셔츠,세미오버핏에 데일리로 시원하게 입기좋은 기본티 입니다,보통이에요,보통이에요,보통이에요,보통이에요
남성, 173cm,75kg,쿨 코튼 2-PACK 티셔츠 화이트,커버낫 믿고 구입하는 제품입니다기본 면티 찾다가 구입했는데 사이즈도 핏감도 좋네요173/73,보통이에요,보통이에요,보통이에요,보통이에요
남성, 173cm,67kg,에센셜 쿨 코튼 2-PACK 티셔츠,데일리로 입고 다니기 정말 편할 것 같습니다. 여름에 입기에 정말 좋아요. ,커요,밝아요,선명해요,얇아요
남성, 176cm,74kg,에센셜 쿨 코튼 2-PACK 티셔츠,무난무난하게 입을수있어오핏도좋구 로고도 적당한위치에 있어요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 174cm,73kg,에센셜 쿨 코튼 2-PACK 티셔츠,약간 루즈하게입는데 정말 핏 딱좋고 흰티도 거의 안비치네요 너무 마음에 듭니드,보통이에요,보통이에요,보통이에요,보통이에요
남성, 172cm,73kg,에센셜 쿨 코튼 2-PACK 티셔츠,할인기간에 사서 더 저렴해서 만족스럽네요ㅎㅎ 잘쓰겠습니다,보통이에요,보통이에요,보통이에요,보통이에요
남성, 178cm,75kg,에센셜 쿨 코튼 2-PACK 티셔츠,편하게 입으려고 산는데 정말 찐 개편하고 총장도 어느정도 길어서 레이어드 할 수 있어요.정말 강추합니다!,보통이에요,보통이에요,보통이에요,보통이에요
남성, 178cm,70kg,에센셜 쿨 코튼 2-PACK 티셔츠,소재가 여름에 입기에 시원하고  몸에 달라붙지 않아서 좋아요.편하게 입을수 있고 무난하고 예뻐요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 178cm,64kg,에센셜 쿨 코튼 2-PACK 티셔츠,이너로 입을때 자주 활용하는데 단품으로 활용하기엔 무리는 있는.. 같은 옷 입은 사람이 너무 많이보여서,보통이에요,보통이에요,보통이에요,보통이에요
남성, 178cm,80kg,에센셜 쿨 코튼 2-PACK 티셔츠,엄청 두껍지도 엄청 얇지도 않아서 비침없이 입을 수 있을 거 같아요,보통이에요,보통이에요,선명해요,보통이에요
남성, 171cm,65kg,에센셜 쿨 코튼 2-PACK 티셔츠,시원한 재질에 적당한 길이감 입니다 무난하게 입을것 같아요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 176cm,74kg,에센셜 쿨 코튼 2-PACK 티셔츠,재질이 정말 시원하고 건조기를 돌려도 줄어듦이 없어요,보통이에요,보통이에요,선명해요,보통이에요
남성, 168cm,50kg,에센셜 쿨 코튼 2-PACK 티셔츠,너무 예쁘고 편하고 좋아요!사이즈도 딱 맞고 만족스럽습니다.,보통이에요,보통이에요,선명해요,보통이에요
남성, 172cm,70kg,에센셜 쿨 코튼 2-PACK 티셔츠,여름용 솜이라서 좋다 혼자 단품으로 입기 좋다 이너용은 아니다,보통이에요,보통이에요,보통이에요,보통이에요
남성, 171cm,61kg,에센셜 쿨 코튼 2-PACK 티셔츠,와 재질 사이즈 핏 역시 커버낫!! 건조기 도전합니다.,보통이에요,밝아요,선명해요,보통이에요
남성, 175cm,73kg,에센셜 쿨 코튼 2-PACK 티셔츠,많이 사는데는 역시 이유가 있어요.가성비 최고인 티셔츠 입니다.고민 말고 사세요.,보통이에요,보통이에요,선명해요,보통이에요
여성, 162cm,58kg,에센셜 쿨 코튼 2-PACK 티셔츠,쿨이라고해서 엄청 시원한 운동복 재질인줄 알았는데 그정돈 아닙니다! 그것보단 톡톡하니 운동복 맛은 안나서 좋네요~! 커버낫에서 산 다른 티보다는 사이즈가 조금 큰 것 같아요. 편히 한 철 잘 입습니다! 세탁 여러번해도 쌩쌩하니 괜찮네요!!,커요,밝아요,선명해요,보통이에요
남성, 179cm,80kg,에센셜 쿨 코튼 2-PACK 티셔츠,이 옷은 평상시에나 약속 있을 때나 유용하게 입고 있는 옷이어서 좋습니다. 엄청 편해요,커요,보통이에요,보통이에요,보통이에요
남성, 180cm,88kg,에센셜 쿨 코튼 2-PACK 티셔츠,크게사서 입어도 핏감 갠찮아요 옷두툼해서 비치지않고 시원하고 좋아요,커요,보통이에요,선명해요,보통이에요
남성, 176cm,78kg,에센셜 쿨 코튼 2-PACK 티셔츠,가성비로 2장가격 참좋습니다.특별할건 업고 기본티셔츠로 편하게 입기는 좋을듯 싶어요,보통이에요,보통이에요,보통이에요,보통이에요
여성, 170cm,54kg,에센셜 쿨 코튼 2-PACK 티셔츠,동생이랑 같이 입으려고 구매했습니다. 적당하고 무난해요 굿,보통이에요,보통이에요,보통이에요,보통이에요
남성, 166cm,62kg,에센셜 쿨 코튼 2-PACK 티셔츠,여름에 기본템으로 입고다니기 좋은 커버낫 로고티,보통이에요,보통이에요,보통이에요,보통이에요
남성, 173cm,70kg,에센셜 쿨 코튼 2-PACK 티셔츠,음..나나어어ㅓ아어어너아나나ㅏㄴ나ㅏ카ㅏ카캌카ㅏ캌카ㅏ카ㅏ카카캌ㅋ,보통이에요,보통이에요,보통이에요,보통이에요
여성, 158cm,48kg,에센셜 쿨 코튼 2-PACK 티셔츠,M사이즈가 생각보다 더 박시하더라고요! 그래도 나름 무난하게 예쁜 것 같아용,커요,보통이에요,보통이에요,얇아요
남성, 168cm,60kg,에센셜 쿨 코튼 2-PACK 티셔츠,입었을때 바로 편안함이 느껴졌어요일상 생활에서 무난하게 잘 입을거 같네요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 180cm,80kg,에센셜 쿨 코튼 2-PACK 티셔츠,매번 여름용 티셔츠가 필요할때 사고 3벌째입니다,보통이에요,보통이에요,보통이에요,보통이에요
남성, 178cm,57kg,에센셜 쿨 코튼 2-PACK 티셔츠,"사이즈도 좋고 소재도 시원해요.흰색, 검정색 세트라 좋아요",보통이에요,보통이에요,보통이에요,보통이에요
남성, 186cm,78kg,에센셜 쿨 코튼 2-PACK 티셔츠,쿨 코튼이라 얇으면서도 부드러운 촉감이나는 티셔츠에요쿨 티셔츠처럼 까끌한 느낌이 없어서덥고 몸에 붙을까봐 걱정했는데시원한편이가 몸에 붙지않아 좋았어요^^2팩에 흑.백 2가지 색상으로 베이직하게입을 수 있어 만족합니다~,보통이에요,보통이에요,보통이에요,보통이에요
남성, 178cm,68kg,에센셜 쿨 코튼 2-PACK 티셔츠,얇아서 지금 날씨에 딱이네요!생각보다 사이즈가 커요오히려 좋네요,커요,보통이에요,흐려요,얇아요
남성, 179cm,85kg,에센셜 쿨 코튼 2-PACK 티셔츠,두께도 얇고 옷이 잘 말라서 여름에 데일리로 입고 다니기 좋아요,보통이에요,보통이에요,보통이에요,얇아요
남성, 178cm,70kg,에센셜 쿨 코튼 2-PACK 티셔츠,커버낫 반팔 시원하고 좋네요 품질도 나쁘지않구요,보통이에요,보통이에요,보통이에요,보통이에요
여성, 158cm,52kg,에센셜 쿨 코튼 2-PACK 티셔츠,굉장히 독특한 소재에요 두께감이 은근 있어서 생각한것보다 시원하지는 않지만 편하게 막입기 좋습니당,커요,보통이에요,보통이에요,보통이에요
남성, 173cm,77kg,에센셜 쿨 코튼 2-PACK 티셔츠,요즘같이 더운 날에 입기 너무 좋습니다흰색 옷은 약간 비치는게 아쉽긴 한데전체적으로 너무 마음에 듭니다! ,커요,밝아요,보통이에요,얇아요
남성, 174cm,77kg,에센셜 쿨 코튼 2-PACK 티셔츠,쿨 티셔츠라고 해서 그리고 커버낫이라 해서 바로 구매했습니다!! 티 2장 저렴하게 구매해서 좋습니다!! 면과 폴리 혼방이라 티셔츠 구김도 좀 덜할듯하고 시원할듯 해요!!길이도 좋습니다,보통이에요,보통이에요,보통이에요,보통이에요
남성, 171cm,76kg,에센셜 쿨 코튼 2-PACK 티셔츠,시원하게 잘 입고 있습니다 입기 너무 편하고 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
여성, 157cm,62kg,에센셜 쿨 코튼 2-PACK 티셔츠,너무 얇지도 두껍지도 않고 원단이 좋아요편하게 입기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
여성, 165cm,55kg,에센셜 쿨 코튼 2-PACK 티셔츠,누나 여름반팔 선물해줬는데 오버핏하게 잘 맞네요,커요,보통이에요,보통이에요,보통이에요
남성, 175cm,90kg,에센셜 쿨 코튼 2-PACK 티셔츠,사이즈도 오버하게 나왔고 두께감도 시원하게 입기 좋을 것 같아요! ,커요,보통이에요,보통이에요,얇아요
남성, 168cm,55kg,에센셜 쿨 코튼 2-PACK 티셔츠,무난하고 이뻐요 여름에 시원하게 입을꺼 같습니다.,보통이에요,보통이에요,보통이에요,보통이에요
남성, 173cm,63kg,에센셜 쿨 코튼 2-PACK 티셔츠,다 좋은데 기장이 2cm정도만 짧으면 좋겠어요 ,보통이에요,보통이에요,보통이에요,보통이에요
여성, 167cm,52kg,에센셜 쿨 코튼 2-PACK 티셔츠,일반 면티가 아니라 시원하고 통풍이 잘되는 제질이라서 여름에 편하게 입고다니기 넘 좋아요땀이 많은 편인데 젖어도 티가 잘 안나서 좋아요 ㅎㅎ사이즈는 저한테 xs딱맞긴한데살짝 크게 입는게 더 이쁠것같더라구요 ㅎㅎ담엔 s로 사야겠어요!,보통이에요,보통이에요,선명해요,보통이에요
여성, 166cm,55kg,에센셜 쿨 코튼 2-PACK 티셔츠,쿨 코튼이여서 그런지 너무 시원합니다. 여름에입기 좋아요,커요,밝아요,선명해요,얇아요
남성, 180cm,69kg,쿨 코튼 2-PACK 티셔츠 화이트,여름에 입기 너무 좋은 소재고 사이즈도 적당해요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 184cm,89kg,에센셜 쿨 코튼 2-PACK 티셔츠,기본티로 활용하기에 편하구 원단도 일반 면티에 비하면 얇아서 통기성이 좋은것 같아요~ 싼값에 잘 입을것 같습니다!,커요,밝아요,선명해요,얇아요
남성, 174cm,67kg,에센셜 쿨 코튼 2-PACK 티셔츠,옷 예쁘고 마음에 들어요시원하기도 하고 가벼워요,보통이에요,보통이에요,선명해요,얇아요
남성, 180cm,88kg,에센셜 쿨 코튼 2-PACK 티셔츠,기본템으로 좋구요 적당한 오버핏이여서 옷이 이브네요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 163cm,47kg,에센셜 쿨 코튼 2-PACK 티셔츠,재질이 좋아요 여름원단치고 완전 면도 아니고가성비좋아요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 172cm,55kg,쿨 코튼 2-PACK 티셔츠 화이트,기본 무지티로 입고 있어요 왼쪽 상단에 작게 있는 로고가 포인트라면 포인트예요 좋은 옷 감사합니다,보통이에요,보통이에요,선명해요,보통이에요
남성, 178cm,82kg,에센셜 쿨 코튼 2-PACK 티셔츠,디자인도 이쁘고 가격도 적당해서 막 입기에 잘나온거같아요 많이파세요,보통이에요,보통이에요,보통이에요,보통이에요
여성, 164cm,50kg,에센셜 쿨 코튼 2-PACK 티셔츠,흰색티 깔끔하고 예쁩니다ᆢ와이드 청바지에 코디하시면 검정하고 흰색하고 무난하게 아무바지나 어울립니다,보통이에요,보통이에요,보통이에요,보통이에요
여성, 170cm,53kg,쿨 코튼 2-PACK 티셔츠 화이트,쿨코튼이라 입었을 때 시원하고 얼룩 묻었을 때도 일반 면티보다 잘 지워지는 것 같아요,커요,밝아요,선명해요,얇아요
남성, 174cm,65kg,에센셜 쿨 코튼 2-PACK 티셔츠,이쁘구 얇아서 여름에 입기 좋아용 기장감길어융!!! 좋아용,보통이에요,보통이에요,보통이에요,보통이에요
남성, 176cm,87kg,에센셜 쿨 코튼 2-PACK 티셔츠,더위 많이 타는 남자친구한테 사줬는데 다른 티셔츠보다 얇아서 좋아했구 디자인도 심플해서 단독으로 입어도 이너로 입어도 예뻐요! 남자친구는 옷을 넣어 스타일 주는 걸 싫어해서 그냥 빼서 입으려고 m으로 샀는데 길이도 좋아용,보통이에요,보통이에요,선명해요,얇아요
남성, 165cm,60kg,에센셜 쿨 코튼 2-PACK 티셔츠,티셔츠가 생각보다 두껍지만 여름에 입기 괜찮아요! 그리고 티는 생각보다 커서 한사이즈 작았으면 딱 좋았을것 같아요!,커요,보통이에요,보통이에요,보통이에요
남성, 178cm,75kg,에센셜 쿨 코튼 2-PACK 티셔츠,역시 커버낫!! 매번 이 반팔로 여름을 납니다 ㅎㅎ너무 좋아욘 사랑합니다,커요,보통이에요,보통이에요,얇아요
남성, 178cm,75kg,쿨 코튼 2-PACK 티셔츠 화이트,아 정말 시원하고 여름마다 맨날구입합니다.너무좋아욘 핏도좋아요,보통이에요,보통이에요,보통이에요,얇아요
여성, 159cm,51kg,에센셜 쿨 코튼 2-PACK 티셔츠,소재가 얇은데도 탄탄한 여름옷 소재라서 아주 맘에들어요! 핏도 오버핏이 아닌 일자핏이고 어깨도 딱 맞아서 더 좋네요,보통이에요,보통이에요,선명해요,얇아요
남성, 173cm,56kg,에센셜 쿨 코튼 2-PACK 티셔츠,흰색 블랙 잘 어울리고 멋있습니다 예쁩니다쿨 코튼이라 시원해요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 183cm,78kg,에센셜 쿨 코튼 2-PACK 티셔츠,기본적이 면티에 커버낫 로고가 박혀있어요무난하면서 예뻐요,보통이에요,보통이에요,보통이에요,보통이에요
